MSTI_VAR,MSTI Variables,COU,Country,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),DNK,Denmark,2015,2015,NBR,Number,0,Units,,,166.8468,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),DNK,Denmark,2016,2016,NBR,Number,0,Units,,,167.5136,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),DNK,Denmark,2017,2017,NBR,Number,0,Units,,,189.7353,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),DNK,Denmark,2018,2018,NBR,Number,0,Units,,,175.1828,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),DNK,Denmark,2019,2019,NBR,Number,0,Units,,,160.8088,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),DNK,Denmark,2020,2020,NBR,Number,0,Units,,,173.3237,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),FIN,Finland,2015,2015,NBR,Number,0,Units,,,48.4846,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),FIN,Finland,2016,2016,NBR,Number,0,Units,,,53.1048,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),FIN,Finland,2017,2017,NBR,Number,0,Units,,,42.5083,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),FIN,Finland,2018,2018,NBR,Number,0,Units,,,48.9175,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),FIN,Finland,2019,2019,NBR,Number,0,Units,,,48.4274,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),FIN,Finland,2020,2020,NBR,Number,0,Units,,,58.1996,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),FRA,France,2015,2015,NBR,Number,0,Units,,,546.6129,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),FRA,France,2016,2016,NBR,Number,0,Units,,,517.2903,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),FRA,France,2017,2017,NBR,Number,0,Units,,,529.4066,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),FRA,France,2018,2018,NBR,Number,0,Units,,,474.3187,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),FRA,France,2019,2019,NBR,Number,0,Units,,,458.0726,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),FRA,France,2020,2020,NBR,Number,0,Units,,,532.3108,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),DEU,Germany,2015,2015,NBR,Number,0,Units,,,707.4398,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),DEU,Germany,2016,2016,NBR,Number,0,Units,,,623.5258,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),DEU,Germany,2017,2017,NBR,Number,0,Units,,,674.287,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),DEU,Germany,2018,2018,NBR,Number,0,Units,,,637.3902,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),DEU,Germany,2019,2019,NBR,Number,0,Units,,,668.5269,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),DEU,Germany,2020,2020,NBR,Number,0,Units,,,773.1961,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),GRC,Greece,2015,2015,NBR,Number,0,Units,,,4.7145,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),GRC,Greece,2016,2016,NBR,Number,0,Units,,,5.8667,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),GRC,Greece,2017,2017,NBR,Number,0,Units,,,6.5333,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),GRC,Greece,2018,2018,NBR,Number,0,Units,,,4.3333,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),GRC,Greece,2019,2019,NBR,Number,0,Units,,,7.35,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),GRC,Greece,2020,2020,NBR,Number,0,Units,,,7.4262,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),HUN,Hungary,2015,2015,NBR,Number,0,Units,,,16.3131,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),HUN,Hungary,2016,2016,NBR,Number,0,Units,,,13.3222,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),HUN,Hungary,2017,2017,NBR,Number,0,Units,,,14.4667,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),HUN,Hungary,2018,2018,NBR,Number,0,Units,,,13.0286,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),HUN,Hungary,2019,2019,NBR,Number,0,Units,,,10.8702,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),HUN,Hungary,2020,2020,NBR,Number,0,Units,,,13.1293,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ISL,Iceland,2015,2015,NBR,Number,0,Units,,,2.0,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ISL,Iceland,2016,2016,NBR,Number,0,Units,,,0.0,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ISL,Iceland,2017,2017,NBR,Number,0,Units,,,2.0,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ISL,Iceland,2018,2018,NBR,Number,0,Units,,,3.25,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ISL,Iceland,2019,2019,NBR,Number,0,Units,,,1.0,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ISL,Iceland,2020,2020,NBR,Number,0,Units,,,1.0,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),IRL,Ireland,2015,2015,NBR,Number,0,Units,,,29.8583,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),IRL,Ireland,2016,2016,NBR,Number,0,Units,,,36.6948,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),IRL,Ireland,2017,2017,NBR,Number,0,Units,,,26.8833,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),IRL,Ireland,2018,2018,NBR,Number,0,Units,,,33.16,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),IRL,Ireland,2019,2019,NBR,Number,0,Units,,,40.9972,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),IRL,Ireland,2020,2020,NBR,Number,0,Units,,,36.3917,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ITA,Italy,2015,2015,NBR,Number,0,Units,,,148.0283,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ITA,Italy,2016,2016,NBR,Number,0,Units,,,169.5624,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ITA,Italy,2017,2017,NBR,Number,0,Units,,,159.6798,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ITA,Italy,2018,2018,NBR,Number,0,Units,,,184.4374,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ITA,Italy,2019,2019,NBR,Number,0,Units,,,167.7905,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ITA,Italy,2020,2020,NBR,Number,0,Units,,,214.2606,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),JPN,Japan,2015,2015,NBR,Number,0,Units,,,1459.1028,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),JPN,Japan,2016,2016,NBR,Number,0,Units,,,1648.8172,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),JPN,Japan,2017,2017,NBR,Number,0,Units,,,1581.3683,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),JPN,Japan,2018,2018,NBR,Number,0,Units,,,1732.6014,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),JPN,Japan,2019,2019,NBR,Number,0,Units,,,1654.434,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),JPN,Japan,2020,2020,NBR,Number,0,Units,,,1537.5748,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),KOR,Korea,2015,2015,NBR,Number,0,Units,,,738.1746,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),KOR,Korea,2016,2016,NBR,Number,0,Units,,,882.617,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),KOR,Korea,2017,2017,NBR,Number,0,Units,,,938.3988,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),KOR,Korea,2018,2018,NBR,Number,0,Units,,,1018.8975,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),KOR,Korea,2019,2019,NBR,Number,0,Units,,,1068.6571,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),KOR,Korea,2020,2020,NBR,Number,0,Units,,,1421.8168,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),LUX,Luxembourg,2015,2015,NBR,Number,0,Units,,,7.5872,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),LUX,Luxembourg,2016,2016,NBR,Number,0,Units,,,3.5595,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),LUX,Luxembourg,2017,2017,NBR,Number,0,Units,,,6.2595,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),LUX,Luxembourg,2018,2018,NBR,Number,0,Units,,,2.1028,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),LUX,Luxembourg,2019,2019,NBR,Number,0,Units,,,5.4167,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),LUX,Luxembourg,2020,2020,NBR,Number,0,Units,,,3.3651,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),MEX,Mexico,2015,2015,NBR,Number,0,Units,,,24.6167,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),MEX,Mexico,2016,2016,NBR,Number,0,Units,,,22.4548,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),MEX,Mexico,2017,2017,NBR,Number,0,Units,,,20.9167,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),MEX,Mexico,2018,2018,NBR,Number,0,Units,,,17.6944,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),MEX,Mexico,2019,2019,NBR,Number,0,Units,,,16.5833,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),MEX,Mexico,2020,2020,NBR,Number,0,Units,,,23.1944,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),NLD,Netherlands,2015,2015,NBR,Number,0,Units,,,256.967,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),NLD,Netherlands,2016,2016,NBR,Number,0,Units,,,230.179,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),NLD,Netherlands,2017,2017,NBR,Number,0,Units,,,222.247,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),NLD,Netherlands,2018,2018,NBR,Number,0,Units,,,243.9128,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),NLD,Netherlands,2019,2019,NBR,Number,0,Units,,,215.7986,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),NLD,Netherlands,2020,2020,NBR,Number,0,Units,,,283.2308,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),NZL,New Zealand,2015,2015,NBR,Number,0,Units,,,26.1905,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),NZL,New Zealand,2016,2016,NBR,Number,0,Units,,,26.375,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),NZL,New Zealand,2017,2017,NBR,Number,0,Units,,,28.2333,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),NZL,New Zealand,2018,2018,NBR,Number,0,Units,,,20.4905,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),NZL,New Zealand,2019,2019,NBR,Number,0,Units,,,20.65,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),NZL,New Zealand,2020,2020,NBR,Number,0,Units,,,25.4755,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),NOR,Norway,2015,2015,NBR,Number,0,Units,,,34.7333,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),NOR,Norway,2016,2016,NBR,Number,0,Units,,,47.1268,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),NOR,Norway,2017,2017,NBR,Number,0,Units,,,28.7063,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),NOR,Norway,2018,2018,NBR,Number,0,Units,,,36.6938,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),NOR,Norway,2019,2019,NBR,Number,0,Units,,,24.2226,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),NOR,Norway,2020,2020,NBR,Number,0,Units,,,37.1988,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),POL,Poland,2015,2015,NBR,Number,0,Units,,,32.9226,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),POL,Poland,2016,2016,NBR,Number,0,Units,,,24.9606,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),POL,Poland,2017,2017,NBR,Number,0,Units,,,22.7083,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),POL,Poland,2018,2018,NBR,Number,0,Units,,,28.131,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),POL,Poland,2019,2019,NBR,Number,0,Units,,,33.9417,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),POL,Poland,2020,2020,NBR,Number,0,Units,,,42.5071,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),PRT,Portugal,2015,2015,NBR,Number,0,Units,,,16.8429,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),PRT,Portugal,2016,2016,NBR,Number,0,Units,,,14.8595,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),PRT,Portugal,2017,2017,NBR,Number,0,Units,,,17.8198,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),PRT,Portugal,2018,2018,NBR,Number,0,Units,,,23.6071,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),PRT,Portugal,2019,2019,NBR,Number,0,Units,,,22.9167,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),PRT,Portugal,2020,2020,NBR,Number,0,Units,,,29.7838,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),SVK,Slovak Republic,2015,2015,NBR,Number,0,Units,,,1.7167,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),SVK,Slovak Republic,2016,2016,NBR,Number,0,Units,,,5.3542,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),SVK,Slovak Republic,2017,2017,NBR,Number,0,Units,,,2.5429,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),SVK,Slovak Republic,2018,2018,NBR,Number,0,Units,,,4.0333,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),SVK,Slovak Republic,2019,2019,NBR,Number,0,Units,,,8.0333,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),SVK,Slovak Republic,2020,2020,NBR,Number,0,Units,,,6.175,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ESP,Spain,2015,2015,NBR,Number,0,Units,,,172.0599,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ESP,Spain,2016,2016,NBR,Number,0,Units,,,134.1304,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ESP,Spain,2017,2017,NBR,Number,0,Units,,,167.5727,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ESP,Spain,2018,2018,NBR,Number,0,Units,,,160.1706,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ESP,Spain,2019,2019,NBR,Number,0,Units,,,181.2038,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ESP,Spain,2020,2020,NBR,Number,0,Units,,,197.4987,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),SWE,Sweden,2015,2015,NBR,Number,0,Units,,,115.9195,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),SWE,Sweden,2016,2016,NBR,Number,0,Units,,,139.4085,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),SWE,Sweden,2017,2017,NBR,Number,0,Units,,,124.0389,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),SWE,Sweden,2018,2018,NBR,Number,0,Units,,,126.8894,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),SWE,Sweden,2019,2019,NBR,Number,0,Units,,,130.3707,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),SWE,Sweden,2020,2020,NBR,Number,0,Units,,,141.9692,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),CHE,Switzerland,2015,2015,NBR,Number,0,Units,,,215.0246,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),CHE,Switzerland,2016,2016,NBR,Number,0,Units,,,202.8777,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),CHE,Switzerland,2017,2017,NBR,Number,0,Units,,,237.4787,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),CHE,Switzerland,2018,2018,NBR,Number,0,Units,,,249.1197,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),CHE,Switzerland,2019,2019,NBR,Number,0,Units,,,253.0834,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),CHE,Switzerland,2020,2020,NBR,Number,0,Units,,,291.8599,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),TUR,Türkiye,2015,2015,NBR,Number,0,Units,,,15.7619,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),TUR,Türkiye,2016,2016,NBR,Number,0,Units,,,25.0417,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),TUR,Türkiye,2017,2017,NBR,Number,0,Units,,,33.8667,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),TUR,Türkiye,2018,2018,NBR,Number,0,Units,,,49.9333,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),TUR,Türkiye,2019,2019,NBR,Number,0,Units,,,85.5167,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),TUR,Türkiye,2020,2020,NBR,Number,0,Units,,,68.4182,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),GBR,United Kingdom,2015,2015,NBR,Number,0,Units,,,537.6185,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),GBR,United Kingdom,2016,2016,NBR,Number,0,Units,,,495.588,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),GBR,United Kingdom,2017,2017,NBR,Number,0,Units,,,507.6001,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),GBR,United Kingdom,2018,2018,NBR,Number,0,Units,,,578.4962,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),GBR,United Kingdom,2019,2019,NBR,Number,0,Units,,,600.1549,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),GBR,United Kingdom,2020,2020,NBR,Number,0,Units,,,668.5708,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),USA,United States,2015,2015,NBR,Number,0,Units,,,5534.7962,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),USA,United States,2016,2016,NBR,Number,0,Units,,,5734.0905,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),USA,United States,2017,2017,NBR,Number,0,Units,,,6058.0687,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),USA,United States,2018,2018,NBR,Number,0,Units,,,6438.4266,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),USA,United States,2019,2019,NBR,Number,0,Units,,,6570.244,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),USA,United States,2020,2020,NBR,Number,0,Units,,,7457.6058,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ARG,Argentina,2015,2015,NBR,Number,0,Units,,,5.75,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ARG,Argentina,2016,2016,NBR,Number,0,Units,,,4.5833,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ARG,Argentina,2017,2017,NBR,Number,0,Units,,,2.0119,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ARG,Argentina,2018,2018,NBR,Number,0,Units,,,9.3333,,
P_BIOPCT,Number of  patents in the biotechnology sector - applications filed under the PCT (priority year),ARG,Argentina,2019,2019,NBR,Number,0,Units,,,10.7833,,
