MSTI_VAR,MSTI Variables,COU,Country,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
G_FGXGDP,Government-financed GERD as a percentage of GDP,ITA,Italy,2021,2021,PC,Percentage,0,Units,,,0.51102196741086,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,JPN,Japan,2015,2015,PC,Percentage,0,Units,,,0.49948926709419,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,JPN,Japan,2016,2016,PC,Percentage,0,Units,,,0.4665122412442,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,JPN,Japan,2017,2017,PC,Percentage,0,Units,,,0.47494958242402,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,JPN,Japan,2018,2018,PC,Percentage,0,Units,,,0.46877812464687,b; e,Time series break; Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,JPN,Japan,2019,2019,PC,Percentage,0,Units,,,0.47215530798113,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,JPN,Japan,2020,2020,PC,Percentage,0,Units,,,0.49655516114049,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,JPN,Japan,2021,2021,PC,Percentage,0,Units,,,0.50940053110847,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,KOR,Korea,2015,2015,PC,Percentage,0,Units,,,0.9413688303232,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,KOR,Korea,2016,2016,PC,Percentage,0,Units,,,0.90440739907143,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,KOR,Korea,2017,2017,PC,Percentage,0,Units,,,0.92636370281433,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,KOR,Korea,2018,2018,PC,Percentage,0,Units,,,0.92858366385197,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,KOR,Korea,2019,2019,PC,Percentage,0,Units,,,0.95704097643557,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,KOR,Korea,2020,2020,PC,Percentage,0,Units,,,1.07435682525629,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,KOR,Korea,2021,2021,PC,Percentage,0,Units,,,1.12417779247661,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,LUX,Luxembourg,2015,2015,PC,Percentage,0,Units,,,0.58327772678459,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,LUX,Luxembourg,2017,2017,PC,Percentage,0,Units,,,0.53361954411837,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,LUX,Luxembourg,2019,2019,PC,Percentage,0,Units,,,0.51047247754931,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,LUX,Luxembourg,2021,2021,PC,Percentage,0,Units,,,0.48969093697564,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,MEX,Mexico,2015,2015,PC,Percentage,0,Units,,,0.34221712173517,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,MEX,Mexico,2016,2016,PC,Percentage,0,Units,,,0.30091420398257,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,MEX,Mexico,2017,2017,PC,Percentage,0,Units,,,0.2521073326836,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,NLD,Netherlands,2015,2015,PC,Percentage,0,Units,,,0.6770935989148,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,NLD,Netherlands,2016,2016,PC,Percentage,0,Units,,,0.64997310602157,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,NLD,Netherlands,2017,2017,PC,Percentage,0,Units,,,0.64052369043523,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,NLD,Netherlands,2018,2018,PC,Percentage,0,Units,,,0.63256876407485,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,NLD,Netherlands,2019,2019,PC,Percentage,0,Units,,,0.64214598028424,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,NLD,Netherlands,2020,2020,PC,Percentage,0,Units,,,0.7034261107554,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,NLD,Netherlands,2021,2021,PC,Percentage,0,Units,,,0.69594894019782,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,NZL,New Zealand,2015,2015,PC,Percentage,0,Units,,,0.45547113652385,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,NZL,New Zealand,2017,2017,PC,Percentage,0,Units,,,0.48914894275719,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,NZL,New Zealand,2019,2019,PC,Percentage,0,Units,,,0.4380591751123,p,Provisional value
G_FGXGDP,Government-financed GERD as a percentage of GDP,NZL,New Zealand,2021,2021,PC,Percentage,0,Units,,,0.46422895257993,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,NOR,Norway,2015,2015,PC,Percentage,0,Units,,,0.86412839121547,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,NOR,Norway,2016,2016,PC,Percentage,0,Units,,,0.92808328532895,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,NOR,Norway,2017,2017,PC,Percentage,0,Units,,,0.97156182038294,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,NOR,Norway,2018,2018,PC,Percentage,0,Units,,,0.9773328214851,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,NOR,Norway,2019,2019,PC,Percentage,0,Units,,,1.00322580017387,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,NOR,Norway,2020,2020,PC,Percentage,0,Units,,,1.03526285000325,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,NOR,Norway,2021,2021,PC,Percentage,0,Units,,,0.90220181782782,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,POL,Poland,2015,2015,PC,Percentage,0,Units,,,0.42000677241946,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,POL,Poland,2016,2016,PC,Percentage,0,Units,,,0.37625087348674,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,POL,Poland,2017,2017,PC,Percentage,0,Units,,,0.39730299768912,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,POL,Poland,2018,2018,PC,Percentage,0,Units,,,0.42716429673841,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,POL,Poland,2019,2019,PC,Percentage,0,Units,,,0.51367109869731,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,POL,Poland,2020,2020,PC,Percentage,0,Units,,,0.54008866941128,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,POL,Poland,2021,2021,PC,Percentage,0,Units,,,0.5354140193714,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,PRT,Portugal,2015,2015,PC,Percentage,0,Units,,,0.55075877888274,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,PRT,Portugal,2016,2016,PC,Percentage,0,Units,,,0.54611455421551,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,PRT,Portugal,2017,2017,PC,Percentage,0,Units,,,0.54143409339689,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,PRT,Portugal,2018,2018,PC,Percentage,0,Units,,,0.54771438700589,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,PRT,Portugal,2019,2019,PC,Percentage,0,Units,,,0.56154872344497,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,PRT,Portugal,2020,2020,PC,Percentage,0,Units,,,0.60190818709975,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,PRT,Portugal,2021,2021,PC,Percentage,0,Units,,,0.59807505421566,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SVK,Slovak Republic,2015,2015,PC,Percentage,0,Units,,,0.36958393355429,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SVK,Slovak Republic,2016,2016,PC,Percentage,0,Units,,,0.32322692825072,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SVK,Slovak Republic,2017,2017,PC,Percentage,0,Units,,,0.3140538080621,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SVK,Slovak Republic,2018,2018,PC,Percentage,0,Units,,,0.31758773295615,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SVK,Slovak Republic,2019,2019,PC,Percentage,0,Units,,,0.33269462389869,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SVK,Slovak Republic,2020,2020,PC,Percentage,0,Units,,,0.35562623278542,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SVK,Slovak Republic,2021,2021,PC,Percentage,0,Units,,,0.34710198322221,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ESP,Spain,2015,2015,PC,Percentage,0,Units,,,0.50005008848967,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ESP,Spain,2016,2016,PC,Percentage,0,Units,,,0.47540032483265,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ESP,Spain,2017,2017,PC,Percentage,0,Units,,,0.47064053774134,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ESP,Spain,2018,2018,PC,Percentage,0,Units,,,0.46691514537832,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ESP,Spain,2019,2019,PC,Percentage,0,Units,,,0.47370039493767,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ESP,Spain,2020,2020,PC,Percentage,0,Units,,,0.54320749130805,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ESP,Spain,2021,2021,PC,Percentage,0,Units,,,0.53537945074832,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SWE,Sweden,2015,2015,PC,Percentage,0,Units,,,,c,Confidential statistical information
G_FGXGDP,Government-financed GERD as a percentage of GDP,SWE,Sweden,2017,2017,PC,Percentage,0,Units,,,0.84136668357443,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SWE,Sweden,2019,2019,PC,Percentage,0,Units,,,0.8212104715227,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,SWE,Sweden,2021,2021,PC,Percentage,0,Units,,,0.79116727080986,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,CHE,Switzerland,2015,2015,PC,Percentage,0,Units,,,0.83291509668647,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,CHE,Switzerland,2017,2017,PC,Percentage,0,Units,,,0.85514884061939,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,CHE,Switzerland,2019,2019,PC,Percentage,0,Units,,,0.87173428424812,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,CHE,Switzerland,2021,2021,PC,Percentage,0,Units,,,0.90069036302527,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,TUR,Türkiye,2015,2015,PC,Percentage,0,Units,,,0.33731339251028,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,TUR,Türkiye,2016,2016,PC,Percentage,0,Units,,,0.38189311637617,b,Time series break
G_FGXGDP,Government-financed GERD as a percentage of GDP,TUR,Türkiye,2017,2017,PC,Percentage,0,Units,,,0.38619896323484,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,TUR,Türkiye,2018,2018,PC,Percentage,0,Units,,,0.40984911220755,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,TUR,Türkiye,2019,2019,PC,Percentage,0,Units,,,0.40730685511134,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,TUR,Türkiye,2020,2020,PC,Percentage,0,Units,,,0.41149057933888,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,TUR,Türkiye,2021,2021,PC,Percentage,0,Units,,,0.38532026874426,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,GBR,United Kingdom,2018,2018,PC,Percentage,0,Units,,,0.49231068735196,b; e; p,Time series break; Estimated value; Provisional value
G_FGXGDP,Government-financed GERD as a percentage of GDP,GBR,United Kingdom,2019,2019,PC,Percentage,0,Units,,,0.47908234108369,p,Provisional value
G_FGXGDP,Government-financed GERD as a percentage of GDP,GBR,United Kingdom,2020,2020,PC,Percentage,0,Units,,,0.57529126457508,p,Provisional value
G_FGXGDP,Government-financed GERD as a percentage of GDP,GBR,United Kingdom,2021,2021,PC,Percentage,0,Units,,,0.56560126083253,p,Provisional value
G_FGXGDP,Government-financed GERD as a percentage of GDP,USA,United States,2015,2015,PC,Percentage,0,Units,,,0.68778887074898,d,Definition differs
G_FGXGDP,Government-financed GERD as a percentage of GDP,USA,United States,2016,2016,PC,Percentage,0,Units,,,0.66395986200881,d,Definition differs
G_FGXGDP,Government-financed GERD as a percentage of GDP,USA,United States,2017,2017,PC,Percentage,0,Units,,,0.66083982630685,d,Definition differs
G_FGXGDP,Government-financed GERD as a percentage of GDP,USA,United States,2018,2018,PC,Percentage,0,Units,,,0.67144406838962,d,Definition differs
G_FGXGDP,Government-financed GERD as a percentage of GDP,USA,United States,2019,2019,PC,Percentage,0,Units,,,0.66856629931206,d,Definition differs
G_FGXGDP,Government-financed GERD as a percentage of GDP,USA,United States,2020,2020,PC,Percentage,0,Units,,,0.73682577134779,d,Definition differs
G_FGXGDP,Government-financed GERD as a percentage of GDP,USA,United States,2021,2021,PC,Percentage,0,Units,,,0.68743917295419,d; p,Definition differs; Provisional value
G_FGXGDP,Government-financed GERD as a percentage of GDP,ARG,Argentina,2015,2015,PC,Percentage,0,Units,,,0.47247445435401,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ARG,Argentina,2016,2016,PC,Percentage,0,Units,,,0.38746030221053,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ARG,Argentina,2017,2017,PC,Percentage,0,Units,,,0.39318153470781,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ARG,Argentina,2018,2018,PC,Percentage,0,Units,,,0.32193387246433,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ARG,Argentina,2019,2019,PC,Percentage,0,Units,,,0.29026473138556,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ARG,Argentina,2020,2020,PC,Percentage,0,Units,,,0.31251485743894,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,ARG,Argentina,2021,2021,PC,Percentage,0,Units,,,0.30307354904375,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,CHL,Chile,2015,2015,PC,Percentage,0,Units,,,0.16312663382628,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,CHL,Chile,2016,2016,PC,Percentage,0,Units,,,0.16875762549335,b,Time series break
G_FGXGDP,Government-financed GERD as a percentage of GDP,CHL,Chile,2017,2017,PC,Percentage,0,Units,,,0.16789080161936,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,CHL,Chile,2018,2018,PC,Percentage,0,Units,,,0.17597713862826,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,CHL,Chile,2019,2019,PC,Percentage,0,Units,,,0.15491225128705,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,CHL,Chile,2020,2020,PC,Percentage,0,Units,,,0.13159888078569,e,Estimated value
G_FGXGDP,Government-financed GERD as a percentage of GDP,CHN,China (People's Republic of),2015,2015,PC,Percentage,0,Units,,,0.43741888243473,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,CHN,China (People's Republic of),2016,2016,PC,Percentage,0,Units,,,0.42079692109447,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,CHN,China (People's Republic of),2017,2017,PC,Percentage,0,Units,,,0.41914617396363,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,CHN,China (People's Republic of),2018,2018,PC,Percentage,0,Units,,,0.43279917753123,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,CHN,China (People's Republic of),2019,2019,PC,Percentage,0,Units,,,0.45993312317945,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,CHN,China (People's Republic of),2020,2020,PC,Percentage,0,Units,,,0.47609635475504,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,CHN,China (People's Republic of),2021,2021,PC,Percentage,0,Units,,,0.46114607952929,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,EST,Estonia,2015,2015,PC,Percentage,0,Units,,,0.68046889992724,,
G_FGXGDP,Government-financed GERD as a percentage of GDP,EST,Estonia,2016,2016,PC,Percentage,0,Units,,,0.46735525820509,,
